Sygnatura czasowa,Czy studiujesz na Wydziale Zarządzania UŁ?,Do eksperymentu trzeba przygotować aparaturę. Czy potrafisz włączyć tryb prywatny (incognito) w swojej przeglądarce internetowej?,Czy udało Ci się włączyć tryb prywatny?,1. na Twojej liście wyszukiwania (wklej pełny adres),2. na Twojej liście wyszukiwania (wklej pełny adres),3. na Twojej liście wyszukiwania (wklej pełny adres),4. na Twojej liście wyszukiwania (wklej pełny adres),5. na Twojej liście wyszukiwania (wklej pełny adres),1. na Twojej liście wyszukiwania (wklej pełny adres)_1,2. na Twojej liście wyszukiwania (wklej pełny adres)_1,3. na Twojej liście wyszukiwania (wklej pełny adres)_1,4. na Twojej liście wyszukiwania (wklej pełny adres)_1,5. na Twojej liście wyszukiwania (wklej pełny adres)_1,Przerywanie ciąży:,Konkordat:,Związki osób tej samej płci:,Rodzaj studiów,Twój rok urodzenia,Twoja płeć,"Jeżeli chcesz coś dodać, o coś nas zapytać lub masz uwagi - wpisz je poniżej:","Prywatność konsumentów w Internecie to tak naprawdę kwestia prawa konsumentów. Prawa do kontroli i autonomii co do tego, jak są gromadzone, wykorzystywane i udostępniane informacje o konsumentach.",Kontrola konsumentów nad ich danymi osobowymi to podstawa prywatności konsumentów.,"Uważam, że prywatność konsumentów online nie zostaje naruszona, kiedy w wyniku zawarcia transakcji kontrola konsumentów zostanie utracona, lub zmniejszona wbrew ich woli",id
2019-06-07T10:47:04Z,Tak,Tak,NA,"https://www.google.pl/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwiD0qid_dbiAhVilosKHbzJDTsQqOcBMAB6BAgGEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm","https://www.google.pl/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118&ved=2ahUKEwiD0qid_dbiAhVilosKHbzJDTsQiJQBMAF6BAgGEAg&usg=AOvVaw1x6jtNBOGfK-Vob1yOudTN&ampcf=1",https://www.google.pl/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwiD0qid_dbiAhVilosKHbzJDTsQFjAUegQIAhAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.pl/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwiD0qid_dbiAhVilosKHbzJDTsQFjAVegQIARAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.pl/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwiD0qid_dbiAhVilosKHbzJDTsQFjAWegQIAxAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.pl/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjbrdSw_NbiAhXioYsKHVOTC3cQFjAKegQIAhAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.pl/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjbrdSw_NbiAhXioYsKHVOTC3cQFjALegQIBBAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.pl/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjbrdSw_NbiAhXioYsKHVOTC3cQqOcBMA16BAgDEAM&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.pl/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwjbrdSw_NbiAhXioYsKHVOTC3cQFjARegQICBAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,https://www.google.pl/url?sa=t&source=web&rct=j&url=http://adamowicz.pl/&ved=2ahUKEwjbrdSw_NbiAhXioYsKHVOTC3cQFjAWegQICRAB&usg=AOvVaw262g4sGRqk11hBSilVk_Zi,4,4,4,Magisterskie,1995,Kobieta,NA,5,5,5,supergenerous_ringtailedlemur
2019-06-07T10:47:13Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl,1,1,1,Magisterskie,1995,Kobieta,NA,7,7,1,normal_kingsnake
2019-06-07T10:47:24Z,Tak,Nie,Tak,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjqucSK_dbiAhVyposKHSqyDr4QqOcBMAB6BAgGEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm","https://www.google.com/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118&ved=2ahUKEwjqucSK_dbiAhVyposKHSqyDr4QiJQBMAF6BAgGEAg&usg=AOvVaw1x6jtNBOGfK-Vob1yOudTN&ampcf=1",https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjqucSK_dbiAhVyposKHSqyDr4QFjAVegQIAxAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjqucSK_dbiAhVyposKHSqyDr4QFjAWegQIAhAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwj6hsim_dbiAhWDlIsKHbpJCIUQFjAWegQICxAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm","https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjZkp7A_NbiAhXusIsKHQctA00QqOcBMAB6BAgJEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm","https://www.google.com/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118&ved=2ahUKEwjZkp7A_NbiAhXusIsKHQctA00QiJQBMAF6BAgJEAg&usg=AOvVaw1x6jtNBOGfK-Vob1yOudTN&ampcf=1",https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjZkp7A_NbiAhXusIsKHQctA00QFjAVegQIBBAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjZkp7A_NbiAhXusIsKHQctA00QFjAWegQIAxAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjZkp7A_NbiAhXusIsKHQctA00QFjAXegQIBxAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",7,4,5,Magisterskie,1996,Kobieta,NA,7,7,4,sealbrown_janenschia
2019-06-07T10:47:31Z,Tak,Nie wiem,Tak,https://www.google.com/url?sa=t&source=web&rct=j&url=https://en.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwiiocDj_NbiAhWQlIsKHUr4CO0QFjALegQIBhAC&usg=AOvVaw0B0BUZjHKBAn_W08wIGnfd,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwiiocDj_NbiAhWQlIsKHUr4CO0QFjAMegQIBhAU&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwiiocDj_NbiAhWQlIsKHUr4CO0QqOcBMA16BAgIEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwiiocDj_NbiAhWQlIsKHUr4CO0QFjASegQICRAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,"https://www.google.com/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118&ved=2ahUKEwiiocDj_NbiAhWQlIsKHUr4CO0Q0PADMA56BAgIEAo&usg=AOvVaw1x6jtNBOGfK-Vob1yOudTN&ampcf=1",https://www.google.com/url?sa=t&source=web&rct=j&url=https://en.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjsrKW_-9biAhUElosKHWS3CwEQFjALegQIBBAC&usg=AOvVaw0B0BUZjHKBAn_W08wIGnfd,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjsrKW_-9biAhUElosKHWS3CwEQFjAMegQIBBAU&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjsrKW_-9biAhUElosKHWS3CwEQqOcBMA16BAgGEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjsrKW_-9biAhUElosKHWS3CwEQFjASegQIAhAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.trojmiasto.pl/wiadomosci/Pawel-Adamowicz-o1.html&ved=2ahUKEwjsrKW_-9biAhUElosKHWS3CwEQFjAhegQIARAB&usg=AOvVaw0rXQssdaS9j7ZY0-p_Dp1T,7,4,7,Magisterskie,1995,Mężczyzna,NA,1,4,4,shorthanded_hairstreak
2019-06-07T10:47:36Z,Tak,Tak,NA,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjs_5Hq_NbiAhXRs4sKHeZLAVMQFjALegQIAxAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjs_5Hq_NbiAhXRs4sKHeZLAVMQFjAQegQIAhAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwjs_5Hq_NbiAhXRs4sKHeZLAVMQFjARegQICRAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,https://www.google.com/url?sa=t&source=web&rct=j&url=http://adamowicz.pl/&ved=2ahUKEwjs_5Hq_NbiAhXRs4sKHeZLAVMQFjASegQICBAB&usg=AOvVaw262g4sGRqk11hBSilVk_Zi,https://www.google.com/url?sa=t&source=web&rct=j&url=https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c&ved=2ahUKEwjs_5Hq_NbiAhXRs4sKHeZLAVMQFjAUegQIChAC&usg=AOvVaw3ZGyL54sDbqPS_5MUr83zF,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,4,2,3,Magisterskie,1995,Mężczyzna,NA,6,6,4,displayed_kentrosaurus
2019-06-07T10:48:34Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://www.facebook.com/Pawel.Adamowicz/,http://adamowicz.pl,https://twitter.com/adamowiczpawel?lang=en,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",3,6,1,Magisterskie,1996,Kobieta,NA,4,7,1,noneducational_dinosaur
2019-06-07T10:49:13Z,Tak,Tak,NA,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,http://adamowicz.pl/,https://wiadomosci.wp.pl/pawel-adamowicz-6249970898101889c,https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.trojmiasto.pl/wiadomosci/Pawel-Adamowicz-o1.html,https://m.trojmiasto.pl/wiadomosci/Pawel-Adamowicz-o1.html,https://mobile.twitter.com/adamowiczpawel,https://www.google.com/search?q=pawel+adamowicz&oq=pawel+adamowicz&aqs=chrome..69i57.2735j0j7&client=ms-android-om-lge&sourceid=chrome-mobile&ie=UTF-8#ip=1,6,2,7,Magisterskie,1995,Mężczyzna,NA,4,6,2,semipetrified_anaconda
2019-06-07T10:49:29Z,Tak,Nie,Tak,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true","https://www.google.com/amp/s/fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118",https://www.google.com/amp/s/wiadomosci.wp.pl/zabojca-pawla-adamowicza-jest-niepoczytalny-to-oznacza-ze-moze-nie-trafic-do-wiezienia-6389058194700417a%3famp=1,https://www.google.com/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp#scso=_2iP6XIPCNuHMrgTjpKuACQ18:119.33333587646484,https://www.google.com/amp/s/wiadomosci.radiozet.pl/amp/full/151918/Polska/Stefan-W.-juz-po-obserwacji-psychiatrycznej.-Zabojca-Pawla-Adamowicza-uniknie-kary,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.google.com/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://www.google.com/amp/s/wiadomosci.wp.pl/zabojca-pawla-adamowicza-jest-niepoczytalny-to-oznacza-ze-moze-nie-trafic-do-wiezienia-6389058194700417a%3famp=1,https://www.google.com/amp/s/wiadomosci.radiozet.pl/amp/full/151918/Polska/Stefan-W.-juz-po-obserwacji-psychiatrycznej.-Zabojca-Pawla-Adamowicza-uniknie-kary,"https://www.google.com/amp/s/fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zakonczyla-sie-obserwacja-sadowo-psychiatryczna-stefana-w,nId,3028725",1,3,2,Magisterskie,1996,Mężczyzna,NA,3,7,1,alphabetic_shark
2019-06-07T10:50:04Z,Tak,Tak,NA,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",https://www.google.com/search?q=Pawe%C5%82+adamowicz&oq=Pawe%C5%82+adamowicz&aqs=chrome..69i57j0l3.3553j0j7&client=ms-android-huawei&sourceid=chrome-mobile&ie=UTF-8,https://pl.m.wikipedia.org/wiki/Pawe%C5%82_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,https://m.facebook.com/Pawel.Adamowicz/,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html,"http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html?tag=pawe%B3+adamowicz",6,6,3,Magisterskie,1985,Kobieta,NA,5,5,5,idiotic_dalmatian
2019-06-07T10:50:08Z,Tak,Tak,NA,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html","https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118",https://www.google.com/amp/s/wiadomosci.wp.pl/zabojca-pawla-adamowicza-jest-niepoczytalny-to-oznacza-ze-moze-nie-trafic-do-wiezienia-6389058194700417a%3famp=1,https://www.google.com/amp/s/www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://www.google.com/amp/s/wiadomosci.radiozet.pl/amp/full/151918/Polska/Stefan-W.-juz-po-obserwacji-psychiatrycznej.-Zabojca-Pawla-Adamowicza-uniknie-kary,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html?disableRedirects=true",https://www.fakt.pl/wydarzenia/polska/trojmiasto/zabojca-pawla-adamowicza-nie-trafi-do-wiezienia-stefan-w-uznany-za-niepoczytalnego/l0mm16f.amp,https://www.google.com/amp/s/wiadomosci.wp.pl/zabojca-pawla-adamowicza-jest-niepoczytalny-to-oznacza-ze-moze-nie-trafic-do-wiezienia-6389058194700417a%3famp=1,https://www.google.com/amp/s/wiadomosci.radiozet.pl/amp/full/151918/Polska/Stefan-W.-juz-po-obserwacji-psychiatrycznej.-Zabojca-Pawla-Adamowicza-uniknie-kary,"https://www.google.com/amp/s/fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zakonczyla-sie-obserwacja-sadowo-psychiatryczna-stefana-w,nId,3028725",6,6,2,Magisterskie,1996,Kobieta,NA,4,6,3,governable_amurratsnake
2019-06-07T10:50:36Z,Tak,Tak,NA,https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwj-x7_o_dbiAhXLYVAKHYUuBdkQFjATegQIARAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwj-x7_o_dbiAhXLYVAKHYUuBdkQFjAUegQIAhAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwj-x7_o_dbiAhXLYVAKHYUuBdkQFjAVegQIBBAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwj-x7_o_dbiAhXLYVAKHYUuBdkQFjAWegQIAxAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html%3Ftag%3Dpawe%25B3%2Badamowicz&ved=2ahUKEwj-x7_o_dbiAhXLYVAKHYUuBdkQFjAXegQICBAB&usg=AOvVaw3PNh5iqMl5etv5Enbf4fo4",https://pl.m.wikipedia.org/wiki/Paweł_Adamowicz,"https://m.facebook.com/Pawel.Adamowicz/zyje/aktualnosci/news-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118","https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwiOg6GI_dbiAhVGKVAKHVWXBCAQFjAVegQICBAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwizmMie_dbiAhUDJ1AKHV2eAUcQFjAIegQIBRAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html%3Ftag%3Dpawe%25B3%2Badamowicz&ved=2ahUKEwjvh8yy_dbiAhXCUlAKHe0RA-UQFjAYegQIBhAB&usg=AOvVaw3PNh5iqMl5etv5Enbf4fo4",3,7,1,Magisterskie,1996,Mężczyzna,NA,5,6,2,inseverable_bats
2019-06-07T10:50:36Z,Tak,Tak,NA,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjfgtSh_dbiAhXioosKHTDTB4UQqOcBMAB6BAgHEAQ&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm","https://www.google.com/url?sa=t&source=web&rct=j&url=https://fakty.interia.pl/raporty/raport-pawel-adamowicz-nie-zyje/aktualnosci/newsamp-zabojca-adamowicza-nie-trafi-do-wiezienia-jest-oswiadczenie-,nId,3032118&ved=2ahUKEwjfgtSh_dbiAhXioosKHTDTB4UQiJQBMAF6BAgHEAg&usg=AOvVaw1x6jtNBOGfK-Vob1yOudTN&ampcf=1",https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwjfgtSh_dbiAhXioosKHTDTB4UQFjAUegQIBBAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwjfgtSh_dbiAhXioosKHTDTB4UQFjAVegQIARAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwjfgtSh_dbiAhXioosKHTDTB4UQFjAWegQICBAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://pl.m.wikipedia.org/wiki/Pawe%25C5%2582_Adamowicz&ved=2ahUKEwigqMK_-9biAhVm-SoKHW_2D3AQFjAUegQIAhAB&usg=AOvVaw14WCiU273zcC52_ZdB2Xmu,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.facebook.com/Pawel.Adamowicz/&ved=2ahUKEwigqMK_-9biAhVm-SoKHW_2D3AQFjAVegQIARAB&usg=AOvVaw3Y44_PuPgBz_r0ATmDsAId,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24870965,nieoficjalnie-zabojca-pawla-adamowicza-nie-trafi-do-wiezienia.html&ved=2ahUKEwigqMK_-9biAhVm-SoKHW_2D3AQFjAWegQICRAB&usg=AOvVaw0RlH-wxUXcWxnbPtypo7Qm",https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.wprost.pl/tematy/10149225/pawel-adamowicz.html&ved=2ahUKEwigqMK_-9biAhVm-SoKHW_2D3AQFjAXegQICBAB&usg=AOvVaw20c_vHI1_sQea8Aiq1ti3x,"https://www.google.com/url?sa=t&source=web&rct=j&url=http://wiadomosci.gazeta.pl/wiadomosci/0,114916.html%3Ftag%3Dpawe%25B3%2Badamowicz&ved=2ahUKEwigqMK_-9biAhVm-SoKHW_2D3AQFjAYegQIAxAB&usg=AOvVaw3PNh5iqMl5etv5Enbf4fo4",7,6,5,Magisterskie,1996,Kobieta,NA,7,7,1,succinct_neonbluehermitcrab
